1945		Language:	日本語	0.0
1946		Genre:	Action	0.0
1946		Genre:	Adventure	0.0
1946		Genre:	Animation	0.0
1946		Genre:	Comedy	0.0
1946		Genre:	Crime	0.0
1946		Genre:	Documentary	0.0
1946		Genre:	Drama	721985.82
1946		Genre:	Family	1607354.0
1946		Genre:	Fantasy	1928824.8
1946		Genre:	History	5912500.0
1946		Genre:	Horror	0.0
1946		Genre:	Music	0.0
1946		Genre:	Mystery	0.0
1946		Genre:	Romance	1603824.73
1946		Genre:	Thriller	906101.56
1946		Genre:	War	0.0
1946		Genre:	Western	2040000.0
1946		Language:	Deutsch	0.0
1946		Language:	English	737347.79
1946		Language:	Español	0.0
1946		Language:	Français	0.0
1946		Language:	Italiano	0.0
1946		Language:	No Language	0.0
1946		Language:	Český	0.0
1946		Language:	हिन्दी	0.0
1946		Language:	日本語	0.0
1946		Language:	suomi	0.0
1946		Language:	svenska	0.0
1947		Genre:	Action	0.0
1947		Genre:	Adventure	0.0
1947		Genre:	Animation	0.0
1947		Genre:	Comedy	0.0
1947		Genre:	Crime	4134.08
1947		Genre:	Drama	93564.25
1947		Genre:	Family	0.0
1947		Genre:	Fantasy	0.0
1947		Genre:	History	0.0
1947		Genre:	Music	0.0
1947		Genre:	Mystery	0.0
1947		Genre:	Romance	216666.67
1947		Genre:	Thriller	0.0
1947		Genre:	War	0.0
1947		Genre:	Western	0.0
1947		Language:		0.0
1947		Language:	Deutsch	0.0
1947		Language:	English	61417.32
1947		Language:	Español	0.0
1947		Language:	Français	30592.2
1947		Language:	Italiano	0.0
1947		Language:	Pусский	0.0
1947		Language:	广州话 / 廣州話	0.0
1947		Language:	日本語	0.0
1947		Language:	普通话	0.0
1947		Language:	suomi	0.0
1948		Genre:	Action	357404.4
1948		Genre:	Adventure	478555.56
1948		Genre:	Animation	0.0
1948		Genre:	Comedy	23175.89
1948		Genre:	Crime	64705.88
1948		Genre:	Documentary	0.0
1948		Genre:	Drama	107593.18
1948		Genre:	Family	0.0
1948		Genre:	Fantasy	139055.33
1948		Genre:	History	0.0
1948		Genre:	Horror	0.0
1948		Genre:	Music	246333.33
1948		Genre:	Mystery	169230.77
1948		Genre:	Romance	99745.58
1948		Genre:	Science Fiction	417166.0
1948		Genre:	Thriller	91666.67
1948		Genre:	War	0.0
1948		Genre:	Western	1277339.2
1948		Language:	Deutsch	0.0
1948		Language:	English	170300.92
1948		Language:	Español	947000.0
1948		Language:	Français	0.0
1948		Language:	Italiano	51673.14
1948		Language:	Magyar	0.0
1948		Language:	Nederlands	0.0
1948		Language:	Pусский	0.0
1948		Language:	Český	0.0
1948		Language:	日本語	0.0
1948		Language:	普通话	0.0
1949		Genre:	Action	1002272.73
1949		Genre:	Adventure	0.0
1949		Genre:	Animation	0.0
1949		Genre:	Comedy	0.0
1949		Genre:	Crime	0.0
1949		Genre:	Documentary	0.0
1949		Genre:	Drama	232216.49
1949		Genre:	Family	0.0
1949		Genre:	Fantasy	0.0
1949		Genre:	History	2600000.0
1949		Genre:	Horror	0.0
1949		Genre:	Music	0.0
1949		Genre:	Mystery	54213.55
1949		Genre:	Romance	370967.74
1949		Genre:	Science Fiction	0.0
1949		Genre:	Thriller	22936.5
1949		Genre:	War	1378125.0
1949		Genre:	Western	771428.57
1949		Language:	Deutsch	0.0
1949		Language:	English	208185.03
1949		Language:	Español	0.0
1949		Language:	Français	0.0
1949		Language:	Italiano	0.0
1949		Language:	Magyar	0.0
1949		Language:	Norsk	0.0
1949		Language:	Pусский	0.0
1949		Language:	Český	0.0
1949		Language:	日本語	0.0
1949		Language:	svenska	0.0
1950		Genre:	Action	500000.0
1950		Genre:	Adventure	0.0
1950		Genre:	Animation	131795707.5
1950		Genre:	Comedy	200000.0
1950		Genre:	Crime	2245.77
1950		Genre:	Documentary	0.0
1950		Genre:	Drama	55484.2
1950		Genre:	Family	29287935.0
1950		Genre:	Fantasy	87863805.0
1950		Genre:	History	0.0
1950		Genre:	Horror	0.0
1950		Genre:	Music	627437.5
1950		Genre:	Mystery	12071.0
1950		Genre:	Romance	7987982.79
1950		Genre:	Science Fiction	0.0
1950		Genre:	Thriller	0.0
1950		Genre:	War	0.0
1950		Genre:	Western	363636.36
1950		Language:	Deutsch	0.0
1950		Language:	English	1870428.71
1950		Language:	Español	0.0
1950		Language:	Français	0.0
1950		Language:	Italiano	0.0
1950		Language:	Norsk	0.0
1950		Language:	Český	0.0
1950		Language:	ελληνικά	0.0
1950		Language:	日本語	32189.33
1950		Language:	suomi	0.0
1950		Language:	svenska	0.0
1951		Genre:	Action	0.0
1951		Genre:	Adventure	36421875.0
1951		Genre:	Animation	143000000.0
1951		Genre:	Comedy	90000.0
1951		Genre:	Crime	225806.45
1951		Genre:	Documentary	0.0
1951		Genre:	Drama	522596.15
1951		Genre:	Family	114400000.0
1951		Genre:	Fantasy	63555555.56
1951		Genre:	History	7500000.0
1951		Genre:	Horror	0.0
1951		Genre:	Music	1192307.69
1951		Genre:	Mystery	0.0
1951		Genre:	Romance	1654411.76
1951		Genre:	Science Fiction	0.0
1951		Genre:	Thriller	280000.0
1951		Genre:	War	671875.0
1951		Genre:	Western	0.0
1951		Language:	Deutsch	0.0
1951		Language:	English	4219407.89
1951		Language:	Español	0.0
1951		Language:	Français	700000.0
1951		Language:	Italiano	0.0
1951		Language:	Latin	1300000.0
1951		Language:	Magyar	0.0
1951		Language:	Pусский	0.0
1951		Language:	Český	0.0
1951		Language:	العربية	0.0
1951		Language:	हिन्दी	0.0
1951		Language:	日本語	0.0
1951		Language:	suomi	0.0
1951		Language:	svenska	0.0
1952		Genre:	Action	1709840.0
1952		Genre:	Adventure	293304.35
1952		Genre:	Animation	0.0
1952		Genre:	Comedy	170370.37
1952		Genre:	Crime	0.0
1952		Genre:	Documentary	0.0
1952		Genre:	Drama	407727.89
1952		Genre:	Family	0.0
1952		Genre:	Fantasy	0.0
1952		Genre:	History	1698.0
1952		Genre:	Horror	0.0
1952		Genre:	Music	553846.15
1952		Genre:	Mystery	0.0
1952		Genre:	Romance	1102439.02
1952		Genre:	Science Fiction	0.0
1952		Genre:	Thriller	0.0
1952		Genre:	War	0.0
1952		Genre:	Western	320000.0
1952		Language:	Deutsch	0.0
1952		Language:	English	389259.74
1952		Language:	Español	0.0
1952		Language:	Français	926.18
1952		Language:	Italiano	0.0
1952		Language:	No Language	0.0
1952		Language:	Pусский	0.0
1952		Language:	Português	0.0
1952		Language:	Český	0.0
1952		Language:	日本語	9206.67
1952		Language:	suomi	0.0
1953		Genre:	Action	222954.55
1953		Genre:	Adventure	4400221.48
1953		Genre:	Animation	21851162.75
1953		Genre:	Comedy	272727.27
1953		Genre:	Crime	1468181.82
1953		Genre:	Documentary	0.0
1953		Genre:	Drama	989158.42
1953		Genre:	Family	10925581.38
1953		Genre:	Fantasy	14567441.83
1953		Genre:	History	0.0
1953		Genre:	Horror	3850000.0
1953		Genre:	Music	5462790.69
1953		Genre:	Mystery	3966666.67
1953		Genre:	Romance	1128690.48
1953		Genre:	Science Fiction	470588.24
1953		Genre:	Thriller	456521.74
1953		Genre:	War	2541666.67
1953		Genre:	Western	1000000.0
1953		Language:	Bahasa indonesia	0.0
1953		Language:	Deutsch	0.0
1953		Language:	English	1537648.66
1953		Language:	Español	0.0
1953		Language:	Français	0.0
1953		Language:	Italiano	0.0
1953		Language:	No Language	0.0
1953		Language:	Pусский	0.0
1953		Language:	Český	2000000.0
1953		Language:	हिन्दी	0.0
1953		Language:	日本語	0.0
1953		Language:	suomi	0.0
1953		Language:	svenska	0.0
1954		Genre:	Action	11326.71
1954		Genre:	Adventure	1092592.59
1954		Genre:	Animation	0.0
1954		Genre:	Comedy	326086.96
1954		Genre:	Crime	450000.0
1954		Genre:	Documentary	0.0
1954		Genre:	Drama	1410720.21
1954		Genre:	Family	0.0
1954		Genre:	Fantasy	0.0
1954		Genre:	History	1875000.0
1954		Genre:	Horror	144444.44
1954		Genre:	Music	416666.67
1954		Genre:	Mystery	4418257.0
1954		Genre:	Romance	300002.39
1954		Genre:	Science Fiction	2458333.33
1954		Genre:	Thriller	1472752.33
1954		Genre:	War	1977272.73
1954		Genre:	Western	350000.0
1954		Language:		0.0
1954		Language:	Deutsch	0.0
1954		Language:	English	920563.77
1954		Language:	Español	0.0
1954		Language:	Français	0.0
1954		Language:	Italiano	0.0
1954		Language:	Magyar	0.0
1954		Language:	No Language	0.0
1954		Language:	Pусский	0.0
1954		Language:	ελληνικά	7500000.0
1954		Language:	العربية	0.0
1954		Language:	日本語	24712.82
1954		Language:	shqip	0.0
1954		Language:	suomi	0.0
1954		Language:	svenska	0.0
1955		Genre:	Action	26304.67
1955		Genre:	Adventure	0.0
1955		Genre:	Animation	46800000.0
1955		Genre:	Comedy	137254.9
1955		Genre:	Crime	368006.28
1955		Genre:	Documentary	0.0
1955		Genre:	Drama	169953.8
1955		Genre:	Family	7800000.0
1955		Genre:	Fantasy	0.0
1955		Genre:	History	0.0
1955		Genre:	Horror	0.0
1955		Genre:	Music	0.0
1955		Genre:	Mystery	1575000.0
1955		Genre:	Romance	297000.0
1955		Genre:	Science Fiction	0.0
1955		Genre:	Thriller	715909.09
1955		Genre:	War	0.0
1955		Genre:	Western	164695.65
1955		Language:	Dansk	0.0
1955		Language:	Deutsch	0.0
1955		Language:	English	777610.01
1955		Language:	Español	0.0
1955		Language:	Français	729166.67
1955		Language:	Italiano	0.0
1955		Language:	Magyar	0.0
1955		Language:	Pусский	0.0
1955		Language:	Polski	0.0
1955		Language:	Português	0.0
1955		Language:	Română	0.0
1955		Language:	Český	0.0
1955		Language:	ελληνικά	0.0
1955		Language:	हिन्दी	0.0
1955		Language:	বাংলা	536364.0
1955		Language:	日本語	0.0
1955		Language:	suomi	0.0
1955		Language:	svenska	0.0
1956		Genre:	Action	1524193.55
1956		Genre:	Adventure	2745833.33
1956		Genre:	Animation	0.0
1956		Genre:	Comedy	913043.48
1956		Genre:	Crime	556818.18
1956		Genre:	Documentary	0.0
1956		Genre:	Drama	2060514.66
1956		Genre:	Family	4200000.0
1956		Genre:	Fantasy	5250000.0
1956		Genre:	History	12270000.0
1956		Genre:	Horror	0.0
1956		Genre:	Music	2020000.0
1956		Genre:	Mystery	1531250.0
1956		Genre:	Romance	2068292.68
1956		Genre:	Science Fiction	162500.0
1956		Genre:	Thriller	539473.68
1956		Genre:	War	694444.44
1956		Genre:	Western	1466666.67
1956		Language:	Bahasa melayu	0.0
1956		Language:	Deutsch	0.0
1956		Language:	English	1791623.38
1956		Language:	Español	0.0
1956		Language:	Français	0.0
1956		Language:	Italiano	0.0
1956		Language:	Pусский	0.0
1956		Language:	Polski	0.0
1956		Language:	ελληνικά	0.0
1956		Language:	العربية	10250000.0
1956		Language:	বাংলা	170215.0
1956		Language:	日本語	0.0
1956		Language:	普通话	0.0
1956		Language:	svenska	0.0
1957		Genre:	Action	0.0
1957		Genre:	Adventure	104761.9
1957		Genre:	Animation	0.0
1957		Genre:	Comedy	0.0
1957		Genre:	Crime	473684.21
1957		Genre:	Documentary	0.0
1957		Genre:	Drama	351267.04
1957		Genre:	Family	0.0
1957		Genre:	Fantasy	181818.18
1957		Genre:	History	3022222.22
1957		Genre:	Horror	83333.33
1957		Genre:	Music	0.0
1957		Genre:	Mystery	1125000.0
1957		Genre:	Romance	0.0
1957		Genre:	Science Fiction	95238.1
1957		Genre:	Thriller	0.0
1957		Genre:	War	1360000.0
1957		Genre:	Western	489583.33
1957		Language:	Deutsch	1125000.0
1957		Language:	English	96857.14
1957		Language:	Español	0.0
1957		Language:	Français	0.0
1957		Language:	Italiano	107435.0
1957		Language:	Latin	0.0
1957		Language:	Norsk	0.0
1957		Language:	Pусский	0.0
1957		Language:	Polski	0.0
1957		Language:	Português	0.0
1957		Language:	ελληνικά	0.0
1957		Language:	العربية	0.0
1957		Language:	हिन्दी	0.0
1957		Language:	日本語	2472727.27
1957		Language:	한국어/조선말	0.0
1957		Language:	suomi	0.0
1957		Language:	svenska	0.0
1958		Genre:	Action	0.0
1958		Genre:	Adventure	0.0
1958		Genre:	Comedy	0.0
1958		Genre:	Crime	119565.19
1958		Genre:	Documentary	0.0
1958		Genre:	Drama	233143.36
1958		Genre:	Family	0.0
1958		Genre:	Fantasy	0.0
1958		Genre:	History	0.0
1958		Genre:	Horror	265000.0
1958		Genre:	Music	4600000.0
1958		Genre:	Mystery	4666666.67
1958		Genre:	Romance	2226224.97
1958		Genre:	Science Fiction	105454.55
1958		Genre:	Thriller	1690993.76
1958		Genre:	War	1752380.95
1958		Genre:	Western	0.0
1958		Language:	Deutsch	43900.67
1958		Language:	English	637656.09
1958		Language:	Español	0.0
1958		Language:	Français	0.0
1958		Language:	Italiano	0.0
1958		Language:	Nederlands	0.0
1958		Language:	No Language	0.0
1958		Language:	Pусский	0.0
1958		Language:	Polski	0.0
1958		Language:	Český	0.0
1958		Language:	ελληνικά	0.0
1958		Language:	العربية	0.0
1958		Language:	বাংলা	0.0
1958		Language:	日本語	0.0
1958		Language:	한국어/조선말	0.0
1958		Language:	suomi	0.0
1958		Language:	svenska	0.0
1959		Genre:	Action	5692592.59
1959		Genre:	Adventure	7471428.57
1959		Genre:	Animation	10200000.0
1959		Genre:	Comedy	706666.67
1959		Genre:	Crime	0.0
1959		Genre:	Documentary	0.0
1959		Genre:	Drama	1482034.48
1959		Genre:	Family	6100000.0
1959		Genre:	Fantasy	5545454.55
1959		Genre:	Foreign	0.0
1959		Genre:	History	19887500.0
1959		Genre:	Horror	0.0
1959		Genre:	Music	0.0
1959		Genre:	Mystery	948214.29
1959		Genre:	Romance	2878787.88
1959		Genre:	Science Fiction	0.0
1959		Genre:	Thriller	457758.62
1959		Genre:	War	530434.78
1959		Genre:	Western	341176.47
1959		Language:	Deutsch	0.0
1959		Language:	English	1825166.67
1959		Language:	Español	0.0
1959		Language:	Français	0.0
1959		Language:	Italiano	0.0
1959		Language:	Magyar	0.0
1959		Language:	No Language	0.0
1959		Language:	Norsk	0.0
1959		Language:	Pусский	2000000.0
1959		Language:	Polski	0.0
1959		Language:	Český	0.0
1959		Language:	ελληνικά	0.0
1959		Language:	български език	0.0
1959		Language:	বাংলা	16000.0
1959		Language:	日本語	0.0
1959		Language:	suomi	0.0
1960		Genre:	Action	3735416.67
1960		Genre:	Adventure	376190.48
1960		Genre:	Animation	0.0
1960		Genre:	Comedy	1608851.06
1960		Genre:	Crime	0.0
1960		Genre:	Documentary	0.0
1960		Genre:	Drama	1628769.23
1960		Genre:	Family	0.0
1960		Genre:	Fantasy	0.0
1960		Genre:	Foreign	0.0
1960		Genre:	History	6403571.43
1960		Genre:	Horror	1676697.85
1960		Genre:	Music	0.0
1960		Genre:	Mystery	0.0
1960		Genre:	Romance	1072093.02
1960		Genre:	Science Fiction	0.0
1960		Genre:	Thriller	1241998.41
1960		Genre:	War	1673076.92
1960		Genre:	Western	1164090.91
1960		Language:	Deutsch	2168444.44
1960		Language:	English	1530237.35
1960		Language:	Español	0.0
1960		Language:	Français	0.0
1960		Language:	Hrvatski	0.0
1960		Language:	Italiano	0.0
1960		Language:	Magyar	0.0
1960		Language:	No Language	0.0
1960		Language:	Pусский	0.0
1960		Language:	Polski	0.0
1960		Language:	Český	3950000.0
1960		Language:	ελληνικά	0.0
1960		Language:	العربية	0.0
1960		Language:	हिन्दी	0.0
1960		Language:	বাংলা	0.0
1960		Language:	日本語	0.0
1960		Language:	한국어/조선말	0.0
1960		Language:	suomi	0.0
1960		Language:	svenska	0.0
1961		Genre:	Action	2435294.12
1961		Genre:	Adventure	10490833.92
1961		Genre:	Animation	71960004.67
1961		Genre:	Comedy	4597660.33
1961		Genre:	Crime	2425379.0
1961		Genre:	Documentary	0.0
1961		Genre:	Drama	1378831.66
1961		Genre:	Family	15705715.29
1961		Genre:	Fantasy	166666.67
1961		Genre:	Foreign	0.0
1961		Genre:	History	1111111.11
1961		Genre:	Horror	111111.11
1961		Genre:	Music	8731364.4
1961		Genre:	Mystery	0.0
1961		Genre:	Romance	628590.37
1961		Genre:	Science Fiction	388888.89
1961		Genre:	TV Movie	0.0
1961		Genre:	Thriller	0.0
1961		Genre:	War	2408333.33
1961		Genre:	Western	614285.71
1961		Language:		0.0
1961		Language:	Dansk	0.0
1961		Language:	Deutsch	0.0
1961		Language:	English	3171479.97
1961		Language:	Español	0.0
1961		Language:	Français	9150.45
1961		Language:	Italiano	0.0
1961		Language:	Latin	0.0
1961		Language:	No Language	0.0
1961		Language:	Pусский	0.0
1961		Language:	Polski	0.0
1961		Language:	Slovenščina	0.0
1961		Language:	Türkçe	0.0
1961		Language:	ελληνικά	0.0
1961		Language:	বাংলা	0.0
1961		Language:	ქართული	0.0
1961		Language:	广州话 / 廣州話	0.0
1961		Language:	日本語	0.0
1961		Language:	한국어/조선말	0.0
1961		Language:	suomi	0.0
1962		Genre:	Action	3226470.59
1962		Genre:	Adventure	7158347.59
1962		Genre:	Animation	0.0
1962		Genre:	Comedy	131147.54
1962		Genre:	Crime	820615.38
1962		Genre:	Documentary	0.0
1962		Genre:	Drama	1235073.85
1962		Genre:	Family	800000.0
1962		Genre:	Fantasy	0.0
1962		Genre:	Foreign	0.0
1962		Genre:	History	9672388.68
1962		Genre:	Horror	78329.62
1962		Genre:	Music	888888.89
1962		Genre:	Mystery	9735591.0
1962		Genre:	Romance	330357.14
1962		Genre:	Science Fiction	0.0
1962		Genre:	Thriller	8650328.33
1962		Genre:	War	8578241.79
1962		Genre:	Western	9666666.67
1962		Language:	Bosanski	0.0
1962		Language:	Dansk	0.0
1962		Language:	Deutsch	0.0
1962		Language:	English	2538056.69
1962		Language:	Español	0.0
1962		Language:	Français	1362.06
1962		Language:	Italiano	0.0
1962		Language:	Magyar	0.0
1962		Language:	No Language	0.0
1962		Language:	Pусский	0.0
1962		Language:	Polski	0.0
1962		Language:	Português	0.0
1962		Language:	Český	0.0
1962		Language:	ελληνικά	0.0
1962		Language:	العربية	69995385.0
1962		Language:	हिन्दी	0.0
1962		Language:	বাংলা	0.0
1962		Language:	广州话 / 廣州話	0.0
1962		Language:	日本語	0.0
1962		Language:	suomi	0.0
1962		Language:	svenska	0.0
1963		Genre:	Action	7222671.14
1963		Genre:	Adventure	7493970.62
1963		Genre:	Animation	22182353.0
1963		Genre:	Comedy	1734026.27
1963		Genre:	Crime	3081656.83
1963		Genre:	Documentary	0.0
1963		Genre:	Drama	1032728.99
1963		Genre:	Family	1848529.42
1963		Genre:	Fantasy	187409.38
1963		Genre:	Foreign	0.0
1963		Genre:	History	13034447.1
1963		Genre:	Horror	704283.5
1963		Genre:	Music	0.0
1963		Genre:	Mystery	1122882.33
1963		Genre:	Romance	2992432.28
1963		Genre:	Science Fiction	0.0
1963		Genre:	TV Movie	0.0
1963		Genre:	Thriller	5479885.47
1963		Genre:	War	782964.73
1963		Genre:	Western	2500000.0
1963		Language:	Deutsch	0.0
1963		Language:	English	2867291.11
1963		Language:	Español	0.0
1963		Language:	Français	0.0
1963		Language:	Italiano	0.0
1963		Language:	Magyar	0.0
1963		Language:	Nederlands	0.0
1963		Language:	No Language	0.0
1963		Language:	Pусский	0.0
1963		Language:	Polski	0.0
1963		Language:	Português	0.0
1963		Language:	Türkçe	0.0
1963		Language:	Český	0.0
1963		Language:	ελληνικά	0.0
1963		Language:	فارسی	0.0
1963		Language:	বাংলা	0.0
1963		Language:	广州话 / 廣州話	0.0
1963		Language:	日本語	0.0
1963		Language:	普通话	0.0
1963		Language:	한국어/조선말	0.0
1963		Language:	suomi	0.0
1963		Language:	svenska	0.0
1964		Genre:	Action	4988609.36
1964		Genre:	Adventure	4460037.93
1964		Genre:	Animation	0.0
1964		Genre:	Comedy	1748473.09
1964		Genre:	Crime	782043.64
1964		Genre:	Documentary	0.0
1964		Genre:	Drama	1110305.05
1964		Genre:	Family	10896466.12
1964		Genre:	Fantasy	6392045.44
1964		Genre:	Foreign	0.0
1964		Genre:	History	1062500.0
1964		Genre:	Horror	0.0
1964		Genre:	Music	5460649.94
1964		Genre:	Mystery	583333.33
1964		Genre:	Romance	2181339.7
1964		Genre:	Science Fiction	0.0
1964		Genre:	TV Movie	0.0
1964		Genre:	Thriller	5136335.63
1964		Genre:	War	2070733.71
1964		Genre:	Western	906250.0
1964		Language:	Dansk	0.0
1964		Language:	Deutsch	850000.0
1964		Language:	English	1713975.27
1964		Language:	Español	0.0
1964		Language:	Français	0.0
1964		Language:	Italiano	690476.19
1964		Language:	No Language	0.0
1964		Language:	Pусский	0.0
1964		Language:	Português	0.0
1964		Language:	Český	0.0
1964		Language:	ελληνικά	0.0
1964		Language:	עִבְרִית	0.0
1964		Language:	বাংলা	0.0
1964		Language:	ქართული	0.0
1964		Language:	日本語	0.0
1964		Language:	普通话	124881062.0
1965		Genre:	Action	5033695.82
1965		Genre:	Adventure	7017106.82
1965		Genre:	Animation	0.0
1965		Genre:	Comedy	1194485.29
1965		Genre:	Crime	0.0
1965		Genre:	Documentary	0.0
1965		Genre:	Drama	3541447.01
1965		Genre:	Family	47702381.0
1965		Genre:	Fantasy	0.0
1965		Genre:	Foreign	0.0
1965		Genre:	History	1190256.38
1965		Genre:	Horror	0.0
1965		Genre:	Music	31801587.33
1965		Genre:	Mystery	0.0
1965		Genre:	Romance	11392768.03
1965		Genre:	Science Fiction	0.0
1965		Genre:	TV Movie	0.0
1965		Genre:	Thriller	5229468.81
1965		Genre:	War	4302816.77
1965		Genre:	Western	2378769.33
1965		Language:		0.0
1965		Language:	Dansk	0.0
1965		Language:	Deutsch	0.0
1965		Language:	English	5529693.39
1965		Language:	Español	0.0
1965		Language:	Français	0.0
1965		Language:	Italiano	625000.0
1965		Language:	Magyar	0.0
1965		Language:	No Language	0.0
1965		Language:	Pусский	0.0
1965		Language:	Polski	0.0
1965		Language:	Português	0.0
1965		Language:	Slovenčina	0.0
1965		Language:	Türkçe	0.0
1965		Language:	Český	0.0
1965		Language:	ελληνικά	0.0
1965		Language:	Український	0.0
1965		Language:	हिन्दी	0.0
1965		Language:	বাংলা	0.0
1965		Language:	日本語	0.0
1965		Language:	普通话	0.0
1965		Language:	shqip	0.0
1965		Language:	svenska	0.0
1966		Genre:	Action	755240.64
1966		Genre:	Adventure	1475575.04
1966		Genre:	Animation	0.0
1966		Genre:	Comedy	198116.34
1966		Genre:	Crime	352941.18
1966		Genre:	Documentary	0.0
1966		Genre:	Drama	1146989.8
1966		Genre:	Family	0.0
1966		Genre:	Fantasy	0.0
1966		Genre:	Foreign	0.0
1966		Genre:	History	2251657.54
1966		Genre:	Horror	13516.19
1966		Genre:	Music	0.0
1966		Genre:	Mystery	1315789.47
1966		Genre:	Romance	1558920.63
1966		Genre:	Science Fiction	413793.1
1966		Genre:	TV Movie	0.0
1966		Genre:	Thriller	1475647.29
1966		Genre:	War	1046077.4
1966		Genre:	Western	324791.27
1966		Language:		0.0
1966		Language:	Dansk	0.0
1966		Language:	Deutsch	0.0
1966		Language:	English	1123133.58
1966		Language:	Español	0.0
1966		Language:	Esperanto	0.0
1966		Language:	Français	2316.94
1966		Language:	Italiano	229109.59
1966		Language:	Magyar	0.0
1966		Language:	Nederlands	0.0
1966		Language:	No Language	0.0
1966		Language:	Pусский	0.0
1966		Language:	Polski	0.0
1966		Language:	Português	0.0
1966		Language:	Türkçe	0.0
1966		Language:	Český	0.0
1966		Language:	ελληνικά	0.0
1966		Language:	Український	0.0
1966		Language:	العربية	307182.67
1966		Language:	বাংলা	0.0
1966		Language:	ქართული	0.0
1966		Language:	日本語	0.0
1966		Language:	普通话	0.0
1966		Language:	suomi	0.0
1966		Language:	svenska	0.0
1967		Genre:	Action	5677943.3
1967		Genre:	Adventure	13782437.23
1967		Genre:	Animation	34307268.67
1967		Genre:	Comedy	1273208.65
1967		Genre:	Crime	3799508.25
1967		Genre:	Documentary	0.0
1967		Genre:	Drama	3128560.1
1967		Genre:	Family	21484361.2
1967		Genre:	Fantasy	818181.82
1967		Genre:	Foreign	0.0
1967		Genre:	History	0.0
1967		Genre:	Horror	407407.41
1967		Genre:	Music	3787500.0
1967		Genre:	Mystery	2106152.15
1967		Genre:	Romance	2672592.6
1967		Genre:	Science Fiction	0.0
1967		Genre:	TV Movie	0.0
1967		Genre:	Thriller	4643749.3
1967		Genre:	War	2384210.53
1967		Genre:	Western	562500.0
1967		Language:	Dansk	0.0
1967		Language:	Deutsch	0.0
1967		Language:	English	4628036.6
1967		Language:	Español	1500000.0
1967		Language:	Français	4223.81
1967		Language:	Italiano	3.97
1967		Language:	Latin	45300000.0
1967		Language:	Magyar	0.0
1967		Language:	Nederlands	0.0
1967		Language:	No Language	0.0
1967		Language:	Pусский	0.0
1967		Language:	Polski	0.0
1967		Language:	Português	0.0
1967		Language:	Română	0.0
1967		Language:	Srpski	0.0
1967		Language:	Český	0.0
1967		Language:	ελληνικά	0.0
1967		Language:	اردو	0.0
1967		Language:	العربية	0.0
1967		Language:	日本語	2197090.42
1967		Language:	普通话	0.0
1967		Language:	한국어/조선말	0.0
1967		Language:	suomi	0.0
1967		Language:	svenska	0.0
1968		Genre:	Action	2076478.16
1968		Genre:	Adventure	4103180.87
1968		Genre:	Animation	0.0
1968		Genre:	Comedy	1237065.18
1968		Genre:	Crime	1473216.38
1968		Genre:	Documentary	0.0
1968		Genre:	Drama	2218031.58
1968		Genre:	Family	1626212.04
1968		Genre:	Fantasy	0.0
1968		Genre:	Foreign	0.0
1968		Genre:	History	3000000.0
1968		Genre:	Horror	2264122.36
1968		Genre:	Music	5181309.15
1968		Genre:	Mystery	5674444.0
1968		Genre:	Romance	3262730.42
1968		Genre:	Science Fiction	5019528.19
1968		Genre:	TV Movie	0.0
1968		Genre:	Thriller	1196385.98
1968		Genre:	War	2133333.33
1968		Genre:	Western	722743.46
1968		Language:	Dansk	5500000.0
1968		Language:	Deutsch	2952500.0
1968		Language:	Eesti	0.0
1968		Language:	English	2467571.22
1968		Language:	Español	0.0
1968		Language:	Français	2785.38
1968		Language:	Italiano	0.0
1968		Language:	Magyar	0.0
1968		Language:	Nederlands	0.0
1968		Language:	Norsk	0.0
1968		Language:	Pусский	0.0
1968		Language:	Português	0.0
1968		Language:	Română	0.0
1968		Language:	Srpski	0.0
1968		Language:	Türkçe	0.0
1968		Language:	Český	0.0
1968		Language:	हिन्दी	0.0
1968		Language:	ქართული	0.0
1968		Language:	日本語	0.0
1968		Language:	普通话	0.0
1968		Language:	euskera	0.0
1968		Language:	suomi	0.0
1968		Language:	svenska	0.0
1969		Genre:	Action	2441903.49
1969		Genre:	Adventure	2950469.07
1969		Genre:	Animation	0.0
1969		Genre:	Comedy	1418357.04
1969		Genre:	Crime	4729949.5
1969		Genre:	Documentary	0.0
1969		Genre:	Drama	1529855.81
1969		Genre:	Family	2554469.15
1969		Genre:	Fantasy	0.0
1969		Genre:	Foreign	0.0
1969		Genre:	History	8532682.83
1969		Genre:	Horror	0.0
1969		Genre:	Music	10610859.62
1969		Genre:	Mystery	500000.0
1969		Genre:	Romance	1526615.06
1969		Genre:	Science Fiction	0.0
1969		Genre:	TV Movie	0.0
1969		Genre:	Thriller	2840574.13
1969		Genre:	War	37088.3
1969		Genre:	Western	4378714.94
1969		Language:		0.0
1969		Language:	Bosanski	0.0
1969		Language:	Dansk	0.0
1969		Language:	Deutsch	0.0
1969		Language:	Eesti	0.0
1969		Language:	English	2385838.12
1969		Language:	Español	0.0
1969		Language:	Français	0.0
1969		Language:	Italiano	0.0
1969		Language:	Magyar	0.0
1969		Language:	Nederlands	0.0
1969		Language:	Pусский	0.0
1969		Language:	Polski	0.0
1969		Language:	Português	0.0
1969		Language:	Slovenčina	0.0
1969		Language:	Český	0.0
1969		Language:	ελληνικά	0.0
1969		Language:	العربية	0.0
1969		Language:	فارسی	0.0
1969		Language:	हिन्दी	0.0
